scenario,policy,seed,cyber_harm_auc,misbelief_auc,trust_auc,uncertainty_auc,polarization_auc,protocol_attempted,protocol_executed,shield_interventions,final_cyber_harm,final_misbelief,final_trust,exfil_risk_auc,services_down_auc,compromised_auc
ransomware_rumor,pipeline,11,2.332199836082987,0.6905565851493874,0.13066293631031742,0.8088893544098618,0.02373232829178987,171.0,171.0,0.0,3.088888888888889,0.7823467956595215,0.0022000000000000006,0.7286514406437816,0.0,0.1680555555555555
ransomware_rumor,pipeline,12,2.410377878916206,0.6873418724894268,0.1321876936450882,0.8174886628062423,0.01799696724591669,141.0,141.0,0.0,2.783333333333333,0.7869226800926792,0.0022000000000000006,0.7168384298103966,0.0,0.2555555555555556
ransomware_rumor,pipeline,13,4.059050682314269,0.7395156769076972,0.12359040966656196,0.8246071780765379,0.009369086303012775,161.0,161.0,0.0,5.807777777777778,0.9217397129510067,0.0022000000000000006,0.7350567074492468,0.37000000000000005,0.31481481481481477
ransomware_rumor,pipeline,14,1.9376933721659642,0.6205715791597457,0.18695999187714593,0.6917678086025705,0.01766777829876674,111.0,111.0,0.0,3.144444444444445,0.8418570656760664,0.0022000000000000006,0.5916283004794788,0.0,0.21388888888888893
ransomware_rumor,pipeline,15,1.9686701493761414,0.7058130496873443,0.14671290066465972,0.7783960843924695,0.012590803024614319,149.0,149.0,0.0,2.644444444444445,0.8425051595769614,0.0022000000000000006,0.6997743103224884,0.0,0.10138888888888888
ransomware_rumor,pipeline,16,2.1554302661295415,0.7156997835749169,0.13393332212392867,0.8119568511579249,0.02188280176630398,160.0,160.0,0.0,2.8111111111111113,0.8336184679378127,0.0022000000000000006,0.7244800872979397,0.0,0.22824074074074077
ransomware_rumor,pipeline,17,2.1296558748749823,0.756293272422221,0.137653125427966,0.8054025074889019,0.00852581389359306,139.0,139.0,0.0,3.033333333333333,0.8572396101215854,0.0022000000000000006,0.7394900441350928,0.0,0.07500000000000002
ransomware_rumor,pipeline,18,0.05555555555555555,0.23101159267431648,0.5504049364946185,0.06832946658624402,0.02306535736791353,0.0,0.0,0.0,0.05555555555555555,0.1918747309894142,0.5503589150799446,0.0,0.0,0.05555555555555555
ransomware_rumor,pipeline,19,0.7784870432096759,0.38214751978472705,0.36691933697332935,0.32406229439301115,0.02872182648574412,45.0,45.0,0.0,2.3001202098778526,0.9017799685223542,0.04696811128232106,0.16341161896736103,0.0,0.2578703703703704
ransomware_rumor,pipeline,20,2.604197538075999,0.45130041355479295,0.1402917334893462,0.7890416192537448,0.03801748937497033,135.0,135.0,0.0,3.1166666666666667,0.40192551057662457,0.0022000000000000006,0.6896184095631644,0.0,0.26481481481481484
ransomware_rumor,pipeline,21,0.04166666666666665,0.21744244785239608,0.5403547141174212,0.07132361629195036,0.029385149715238153,0.0,0.0,0.0,0.05555555555555555,0.17014472433615221,0.5414509099583747,0.0,0.0,0.04166666666666665
ransomware_rumor,pipeline,22,1.9421195400159885,0.6051494306510907,0.19871174146699744,0.6703055868890272,0.019768547096328738,109.0,109.0,0.0,3.1166666666666667,0.8127787551184643,0.0022000000000000006,0.5702816090981765,0.0,0.2652777777777778
ransomware_rumor,pipeline,23,2.132315804051907,0.7124929959080889,0.13401253367420207,0.8084601226406403,0.013778364888766262,159.0,159.0,0.0,2.8111111111111113,0.8306311585283942,0.0022000000000000006,0.7284937156464896,0.0,0.1962962962962963
ransomware_rumor,pipeline,24,2.1831157837812487,0.71506788676876,0.13986208118282065,0.8028524625770426,0.010630381153477534,140.0,140.0,0.0,2.8111111111111113,0.832523355143038,0.0022000000000000006,0.7063405077793556,0.0,0.25138888888888894
ransomware_rumor,pipeline,25,0.19872909394650523,0.21152665650521382,0.5439668427345145,0.07025065176826863,0.026831874370139636,0.0,0.0,0.0,1.1224433237038762,0.2082511879318352,0.38091111347295264,0.018361709369623565,0.0,0.1138888888888889
ransomware_rumor,pipeline,26,3.5463566661685766,0.7264591953555027,0.12815556011030288,0.8125284315145899,0.012225879802779338,194.0,194.0,0.0,5.807777777777778,0.9219999352675179,0.0022000000000000006,0.7384028617264574,0.22999999999999995,0.25231481481481477
ransomware_rumor,pipeline,27,1.8230708890676839,0.6383238557379136,0.19049869676557332,0.6994552809580266,0.014334313094850063,131.0,131.0,0.0,2.8111111111111113,0.8456232158998722,0.0022000000000000006,0.6106551179263882,0.0,0.18518518518518517
ransomware_rumor,pipeline,28,3.8060899348505806,0.6855191921437462,0.1585156974489354,0.75678797740418,0.01247473977788256,189.0,189.0,0.0,6.28,0.9221998821674561,0.0022000000000000006,0.6540391959758528,0.32000000000000006,0.3162037037037037
ransomware_rumor,pipeline,29,2.2000266814829272,0.6243950688795916,0.20816955268246912,0.6704155058583726,0.016118017405765482,102.0,102.0,0.0,5.085555555555556,0.9218331546457804,0.0022000000000000006,0.580837043771701,0.09,0.24907407407407406
ransomware_rumor,pipeline,30,2.6038030437009714,0.6527573701347595,0.13935613377205922,0.7906753944770595,0.02069621419643668,139.0,139.0,0.0,5.78,0.9207416810476889,0.0022000000000000006,0.6967202387192967,0.05,0.2587962962962963
ransomware_rumor,pipeline+shield,0,0.0726851851851852,0.23299520360822965,0.5457346127094655,0.07363484245909455,0.02109467897441741,0.0,0.0,0.0,0.16666666666666666,0.2000450958983373,0.5462193779994592,0.0,0.0,0.0726851851851852
ransomware_rumor,pipeline+shield,1,0.027777777777777776,0.22279678428133526,0.5528502687625471,0.07442961065028506,0.03587460419659591,0.0,0.0,0.0,0.027777777777777776,0.18134748318259047,0.552526333028434,0.0,0.0,0.027777777777777776
ransomware_rumor,pipeline+shield,2,1.6225974074576421,0.48281921743087103,0.3029182203311286,0.47732844547434755,0.023870065208672152,62.0,0.0,27.0,3.477777777777778,0.9995659578043323,0.0022000000000000006,0.3856924242652583,0.0,0.20740740740740746
ransomware_rumor,pipeline+shield,3,0.20078301826536496,0.24444119429750175,0.5325854022438651,0.0768231417677148,0.031107674933918764,0.0,0.0,0.0,1.1560322520955477,0.27481579816182694,0.3069658874831398,0.02708150661893695,0.0,0.08564814814814815
ransomware_rumor,pipeline+shield,4,2.6596262033805123,0.7759326353262817,0.11006102518197593,0.8355648434462671,0.009007564939470242,156.0,0.0,52.0,3.144444444444445,0.999582033441209,0.012533253973110066,0.7034496210652159,0.0,0.17870370370370375
ransomware_rumor,pipeline+shield,5,1.940246969798243,0.7016631736822728,0.17852878578057954,0.7284667020863747,0.013000006987910947,101.0,0.0,46.0,2.8111111111111113,0.998192236603016,0.17222216330776235,0.6285634374503796,0.0,0.24629629629629635
ransomware_rumor,pipeline+shield,6,0.08240740740740739,0.22419355210742525,0.5518136074907858,0.06834672232259918,0.018919649251658788,0.0,0.0,0.0,0.08333333333333333,0.1828154977200857,0.5516074892883058,0.0,0.0,0.08240740740740739
ransomware_rumor,pipeline+shield,7,0.027777777777777776,0.21767997871399497,0.5447233724884278,0.0737976807158895,0.03228190069621434,0.0,0.0,0.0,0.027777777777777776,0.1903738686651012,0.5453230661836551,0.0,0.0,0.027777777777777776
ransomware_rumor,pipeline+shield,8,2.1804416468871683,0.7854860800527577,0.10464700885113651,0.844632982307351,0.007012230939966269,144.0,0.0,52.0,2.8111111111111113,0.9995880576941805,0.012533253973110066,0.7230121963965244,0.0,0.25648148148148153
ransomware_rumor,pipeline+shield,9,0.13817552264508373,0.23143042154317736,0.5482683438365046,0.07173881390544713,0.026269865170484515,0.0,0.0,0.0,0.94999991599819,0.22548206491526157,0.4137227728847327,0.015037695478405073,0.0,0.0662037037037037
ransomware_rumor,pipeline+shield,10,0.034809182152398345,0.2523740813873109,0.5466243419041503,0.0720010174988143,0.03668429811737129,0.0,0.0,0.0,0.4496620402550118,0.21408509621262353,0.5427154251383072,0.0004604026618645678,0.0,0.02824074074074074
ransomware_rumor,pipeline+shield,11,2.332199836082987,0.7936215954198073,0.09908102312677394,0.8564576295396386,0.012340697634676502,152.0,0.0,53.0,3.088888888888889,0.998912880945364,0.0022000000000000006,0.7286514406437816,0.0,0.1680555555555555
ransomware_rumor,pipeline+shield,12,2.410377878916206,0.7942958941334527,0.13166785063841308,0.8311465217622908,0.00859873146409341,123.0,0.0,53.0,2.783333333333333,0.9991721919402006,0.01601169465453134,0.7168384298103966,0.0,0.2555555555555556
ransomware_rumor,pipeline+shield,13,2.2095895041426803,0.7886586254163286,0.12748766735117703,0.8334432937072003,0.009876228864410688,116.0,0.0,53.0,2.8111111111111113,0.9998158115194568,0.01601169465453134,0.7343672830278177,0.0,0.26064814814814813
ransomware_rumor,pipeline+shield,14,1.9376933721659642,0.6699960386728552,0.18393178687356568,0.7029555400620835,0.013664343717020645,95.0,0.0,45.0,3.144444444444445,0.9997267141730981,0.0022000000000000006,0.5916283004794788,0.0,0.21388888888888893
ransomware_rumor,pipeline+shield,15,1.9686701493761414,0.7668793762245605,0.1136573556906454,0.8300049505298515,0.009165502928778437,131.0,0.0,51.0,2.644444444444445,0.9988927781775541,0.0022000000000000006,0.6997743103224884,0.0,0.10138888888888888
ransomware_rumor,pipeline+shield,16,2.1554302661295415,0.784608647366026,0.10326768480567663,0.8505750327827142,0.015033888983505352,142.0,0.0,53.0,2.8111111111111113,0.9993599866514226,0.0022000000000000006,0.7244800872979397,0.0,0.22824074074074077
ransomware_rumor,pipeline+shield,17,2.1296558748749823,0.7975703618437897,0.10364556916849503,0.848381796056552,0.007594831792463818,121.0,0.0,54.0,3.033333333333333,0.9995820334412089,0.0022000000000000006,0.7394900441350928,0.0,0.07500000000000002
ransomware_rumor,pipeline+shield,18,0.05555555555555555,0.23101159267431648,0.5504049364946185,0.06832946658624402,0.02306535736791353,0.0,0.0,0.0,0.05555555555555555,0.1918747309894142,0.5503589150799446,0.0,0.0,0.05555555555555555
ransomware_rumor,pipeline+shield,19,0.7784870432096759,0.3764029483737919,0.3288777304333373,0.3275803833047354,0.026043647210274096,33.0,0.0,26.0,2.3001202098778526,0.9039048339733159,0.0022000000000000006,0.16341161896736103,0.0,0.2578703703703704
ransomware_rumor,pipeline+shield,20,2.604197538075999,0.7538607374041969,0.1566681266698308,0.7841817237879466,0.01116012295195047,118.0,0.0,50.0,3.1166666666666667,1.0,0.01601169465453134,0.6896184095631644,0.0,0.26481481481481484
ransomware_rumor,pipeline+shield,21,0.04166666666666665,0.21744244785239608,0.5403547141174212,0.07132361629195036,0.029385149715238153,0.0,0.0,0.0,0.05555555555555555,0.17014472433615221,0.5414509099583747,0.0,0.0,0.04166666666666665
ransomware_rumor,pipeline+shield,22,1.9421195400159885,0.6759275506448457,0.2013797697834549,0.6797582870142107,0.013068849708576328,92.0,0.0,44.0,3.1166666666666667,0.9993835943645172,0.01601169465453134,0.5702816090981765,0.0,0.2652777777777778
ransomware_rumor,pipeline+shield,23,2.132315804051907,0.7796797714497571,0.10736817429401715,0.8415556975430276,0.007697735620029697,140.0,0.0,53.0,2.8111111111111113,0.9996332724783245,0.012533253973110066,0.7284937156464896,0.0,0.1962962962962963
ransomware_rumor,pipeline+shield,24,2.1831157837812487,0.7848946126911411,0.1263068154722366,0.8289365571538305,0.006935755056150928,122.0,0.0,52.0,2.8111111111111113,0.9995053902936684,0.17222216330776235,0.7063405077793556,0.0,0.25138888888888894
ransomware_rumor,pipeline+shield,25,0.19872909394650523,0.21152665650521382,0.5439668427345145,0.07025065176826863,0.026831874370139636,0.0,0.0,0.0,1.1224433237038762,0.2082511879318352,0.38091111347295264,0.018361709369623565,0.0,0.1138888888888889
ransomware_rumor,pipeline+shield,26,3.5463566661685766,0.7915095736055238,0.10972265868606913,0.8389033364051705,0.010339159224309743,175.0,0.0,53.0,5.807777777777778,0.9992926719774305,0.06912012096871281,0.7384028617264574,0.22999999999999995,0.25231481481481477
ransomware_rumor,pipeline+shield,27,1.8230708890676839,0.6866318287975942,0.1660974822846188,0.7292950069910452,0.012205355611302045,114.0,0.0,46.0,2.8111111111111113,0.9994885917464352,0.012533253973110066,0.6106551179263882,0.0,0.18518518518518517
ransomware_rumor,pipeline+shield,28,3.8060899348505806,0.7307170932691123,0.1481078314672191,0.7661462700209276,0.013165631842880164,172.0,0.0,48.0,6.28,0.9991570276249986,0.0022000000000000006,0.6540391959758528,0.32000000000000006,0.3162037037037037
ransomware_rumor,pipeline+shield,29,2.2000266814829272,0.6597347584280272,0.20546554128619574,0.6776686697835914,0.01345123308644667,86.0,0.0,43.0,5.085555555555556,0.9992063834477638,0.17222216330776235,0.580837043771701,0.09,0.24907407407407406
ransomware_rumor,pipeline+shield,30,2.6038030437009714,0.765182986835671,0.14075904982398516,0.8013607822060222,0.009299419263507452,122.0,0.0,51.0,5.78,1.0,0.0022000000000000006,0.6967202387192967,0.05,0.2587962962962963
ransomware_rumor,vchimera,0,1.5570168912621802,0.4201192725681658,0.38991078112687394,0.46535750564657313,0.035038041955074754,37.0,37.0,0.0,3.1166666666666667,0.984428036865262,0.08468776081565899,0.45605144889021665,0.0,0.19814814814814816
ransomware_rumor,vchimera,1,0.15972222222222218,0.14592349985301006,0.6835876246387548,0.055920202893466026,0.03156439545717319,7.0,7.0,0.0,0.2222222222222222,0.0749527275951774,0.6918888027401698,0.0,0.0,0.15972222222222218
ransomware_rumor,vchimera,2,3.244367054933273,0.5560198312559775,0.3267447990594742,0.6413389752085734,0.03395148712505296,49.0,49.0,0.0,6.03,0.9876634200979182,0.0845242495549752,0.6424648229494676,0.17999999999999997,0.22083333333333333
ransomware_rumor,vchimera,3,1.7792641800382654,0.5095416099145776,0.3711279458599804,0.577219253739275,0.03509358417478241,48.0,48.0,0.0,2.477777777777778,0.9837151727858686,0.08453909889181999,0.5997917990072923,0.0,0.20972222222222225
ransomware_rumor,vchimera,4,2.5971050560244326,0.6276326125173284,0.2882324698039994,0.7204336729216014,0.03622188649931972,56.0,56.0,0.0,3.144444444444445,0.9842782458267031,0.0845242495549752,0.7162767089673348,0.0,0.24351851851851855
ransomware_rumor,vchimera,5,1.939558629290106,0.5340048590364109,0.34839892918550613,0.6171020314373438,0.03526795472440809,50.0,50.0,0.0,2.783333333333333,0.9844525038140989,0.0845242495549752,0.6330906227412939,0.0,0.23564814814814813
ransomware_rumor,vchimera,6,1.7849781358811196,0.515152966129733,0.3588352176171888,0.6014634979725507,0.034207312634299526,49.0,49.0,0.0,2.7,0.9841948574093764,0.0845242495549752,0.6120691863432699,0.0,0.14398148148148143
ransomware_rumor,vchimera,7,0.027777777777777776,0.1669278219859116,0.6155497841585373,0.06049957434517236,0.03709289783027835,6.0,6.0,0.0,0.027777777777777776,0.11439187116407021,0.6196202927711029,0.0,0.0,0.027777777777777776
ransomware_rumor,vchimera,8,0.9301226580680898,0.2427661755135641,0.6603123579134659,0.3826018128185542,0.039713558814089576,39.0,39.0,0.0,0.9045150916324975,0.22403428425480987,0.7863452328083957,0.28305238666394655,0.0,0.24629629629629632
ransomware_rumor,vchimera,9,0.13817552264508373,0.14154237008424164,0.6816528008678592,0.052791592640931057,0.03648179814442898,8.0,8.0,0.0,0.94999991599819,0.09157176390415908,0.5530335086740742,0.015037695478405073,0.0,0.0662037037037037
ransomware_rumor,vchimera,10,1.8643885562132283,0.4852219805092516,0.3791860804771728,0.5544337786366754,0.037087000336769656,46.0,46.0,0.0,3.8111111111111113,0.9848824719714973,0.08457982593638601,0.5690402528241945,0.0,0.15138888888888893
ransomware_rumor,vchimera,11,2.212384751859666,0.6565394905462267,0.2542455882148761,0.7627829376076486,0.035949404692480716,56.0,56.0,0.0,3.144444444444445,0.9836710935001772,0.0845242495549752,0.7209072104412625,0.0,0.2430555555555556
ransomware_rumor,vchimera,12,2.671786042237933,0.6464114350722594,0.2703060771529125,0.7487153731514512,0.03845199467619388,56.0,56.0,0.0,3.1166666666666667,0.9829482917775539,0.0845242495549752,0.7245492111182524,0.0,0.2555555555555556
ransomware_rumor,vchimera,13,2.2350938921207297,0.6532144127326213,0.2566100215789491,0.7552713493755652,0.03664712831132096,56.0,56.0,0.0,2.477777777777778,0.9844383206020906,0.0845242495549752,0.7251268533208705,0.0,0.262037037037037
ransomware_rumor,vchimera,14,0.1532407407407407,0.15650833904923067,0.6058322781638545,0.058231496617808715,0.033241886374082326,6.0,6.0,0.0,0.16666666666666666,0.08690391325681662,0.6110054798443604,0.0,0.0,0.1532407407407407
ransomware_rumor,vchimera,15,4.079174838059913,0.6987742848878259,0.2568233396749047,0.7265235001214,0.03385873796621333,56.0,56.0,0.0,5.724444444444445,0.9880022945232766,0.0845242495549752,0.7113505156164586,0.3600000000000001,0.2356481481481482
ransomware_rumor,vchimera,16,2.3809548730198977,0.6862965617959147,0.22523803860418898,0.7827273257524264,0.03548147739945842,56.0,56.0,0.0,3.1166666666666667,0.9846027153918304,0.0845242495549752,0.7476562554130847,0.0,0.2527777777777778
ransomware_rumor,vchimera,17,2.3962331129453043,0.6647452402301405,0.2556221730954852,0.7612210375478105,0.03600017234673007,56.0,56.0,0.0,3.5055555555555555,0.9841255006435609,0.0845242495549752,0.7287170715407948,0.0,0.18750000000000003
ransomware_rumor,vchimera,18,0.05555555555555555,0.1474036816000396,0.6808101710368459,0.051750591437937636,0.034812500352741256,7.0,7.0,0.0,0.05555555555555555,0.07013234076560732,0.6893578580634544,0.0,0.0,0.05555555555555555
ransomware_rumor,vchimera,19,4.163417720136547,0.820643903698161,0.17790848789343483,0.8033156483374407,0.03145824009364006,55.0,55.0,0.0,5.391111111111112,0.987551287433241,0.0845242495549752,0.5944322970317636,0.4800000000000001,0.2611111111111112
ransomware_rumor,vchimera,20,2.2935794685234003,0.5711848603527686,0.33811339746867264,0.6690071074643514,0.034512335141106104,57.0,57.0,0.0,3.144444444444445,0.9838373235539218,0.0845242495549752,0.697418276938246,0.0,0.2703703703703704
ransomware_rumor,vchimera,21,0.04166666666666665,0.1383902270681996,0.6713254203574054,0.054070961980422015,0.026788550400168833,7.0,7.0,0.0,0.05555555555555555,0.05654365870546155,0.6810691561380299,0.0,0.0,0.04166666666666665
ransomware_rumor,vchimera,22,1.1747544181689342,0.3389147467321622,0.5004610231507922,0.3547672152134635,0.03389845126790317,28.0,28.0,0.0,3.3543786243291276,0.9875874199758526,0.08503815281013825,0.20005672206332026,0.09999999999999996,0.24074074074074078
ransomware_rumor,vchimera,23,2.167339043284512,0.6469506359368408,0.2631032819865473,0.7508960346414264,0.03449017470923762,56.0,56.0,0.0,3.144444444444445,0.9849921594162965,0.0845242495549752,0.7267366021663607,0.0,0.20740740740740743
ransomware_rumor,vchimera,24,2.3755796616924463,0.6611342006509057,0.25496241625732163,0.7597568431521224,0.03630425296823222,56.0,56.0,0.0,3.1166666666666667,0.984038040655901,0.0845242495549752,0.7336389034628961,0.0,0.25046296296296294
ransomware_rumor,vchimera,25,1.788098708890403,0.46911409958791545,0.39230179703732465,0.5708898971656587,0.03496948576383051,49.0,49.0,0.0,2.783333333333333,0.9849590541595878,0.0845242495549752,0.5812906589232473,0.0,0.23148148148148148
ransomware_rumor,vchimera,26,4.487134581735521,0.847267514727178,0.1513882023407696,0.8409773487502173,0.031049451702055874,56.0,56.0,0.0,5.696666666666667,0.9877070227142144,0.0845242495549752,0.7060376044925775,0.4900000000000001,0.2574074074074074
ransomware_rumor,vchimera,27,2.06654587647348,0.5064874467351378,0.3601594526745403,0.585524990004041,0.03578084161112686,48.0,48.0,0.0,2.8111111111111113,0.9840272701792179,0.08453909889181997,0.6005343209559588,0.0,0.23981481481481481
ransomware_rumor,vchimera,28,2.06099256980103,0.5565625838724044,0.32674798964739094,0.645388898995081,0.034039228178923124,51.0,51.0,0.0,2.477777777777778,0.983606929054928,0.0845242495549752,0.6554595855997949,0.0,0.2467592592592593
ransomware_rumor,vchimera,29,3.31388111728395,0.7849083273024678,0.20458053035199283,0.7731229859892932,0.03340019911126639,53.0,53.0,0.0,5.558953651672573,0.9882415000000001,0.0845242495549752,0.3820250869809202,0.4500000000000001,0.24675925925925926
ransomware_rumor,vchimera,30,2.418338403672121,0.6051683914810001,0.3080434882745353,0.6985797238125433,0.03402734280623009,56.0,56.0,0.0,3.45,0.9833541684321878,0.0845242495549752,0.7006757053728496,0.0,0.2546296296296296
ransomware_rumor,vchimera+shield,0,0.20864349651522954,0.16511602466679445,0.6627701387375448,0.05966537708000466,0.0288020340766158,6.0,0.0,6.0,1.031821434352385,0.10958694948939489,0.5342134243949442,0.015923811547326566,0.0,0.12916666666666665
ransomware_rumor,vchimera+shield,1,0.36297521907298846,0.16781911456554643,0.6411848610811065,0.07768366091530783,0.033378544501644146,6.0,0.0,6.0,1.4986325873735675,0.17858552879751452,0.2574656384540426,0.04651230496583651,0.0,0.18842592592592594
ransomware_rumor,vchimera+shield,2,2.3849872878720437,0.6497878652881514,0.21215370084198046,0.7045515066421353,0.026629676407760008,38.0,0.0,38.0,2.783333333333333,0.9995602578043324,0.0022000000000000006,0.6348006190664173,0.0,0.23842592592592593
ransomware_rumor,vchimera+shield,3,2.1107883006975126,0.6096271877581931,0.2373460612848873,0.6660775808431832,0.024153057110499938,38.0,0.0,38.0,3.1722222222222225,0.999360310904394,0.0022000000000000006,0.6143313824719333,0.0,0.22037037037037038
ransomware_rumor,vchimera+shield,4,2.5971050560244326,0.7485348750200025,0.13977124255902287,0.8086756404299896,0.02720379139827412,38.0,0.0,38.0,3.144444444444445,0.999102653587883,0.0022000000000000006,0.7162767089673348,0.0,0.24351851851851855
ransomware_rumor,vchimera+shield,5,2.2173943459198693,0.6437948586453052,0.21706795919765468,0.6952883886797737,0.02757457335845108,38.0,0.0,38.0,3.1166666666666667,0.9996116197149622,0.0022000000000000006,0.6324856454517923,0.0,0.24259259259259258
ransomware_rumor,vchimera+shield,6,1.7952696168950308,0.6280151045608345,0.2304055384406111,0.6791025183582852,0.024952368886647543,38.0,0.0,38.0,2.7,0.999567355958886,0.0022000000000000006,0.6167471322586839,0.0,0.14398148148148143
ransomware_rumor,vchimera+shield,7,0.027777777777777776,0.17244076458506646,0.6112765392209512,0.06276077580617083,0.030853618871415685,4.0,0.0,4.0,0.027777777777777776,0.11635775647894075,0.615619307630935,0.0,0.0,0.027777777777777776
ransomware_rumor,vchimera+shield,8,1.665458421827499,0.7036041710543649,0.1588988623012293,0.7793670484500279,0.02950529410314064,38.0,0.0,38.0,2.8111111111111113,0.9988812318763008,0.0022000000000000006,0.49776729611687653,0.0,0.2648148148148149
ransomware_rumor,vchimera+shield,9,0.07916666666666664,0.15586321602290124,0.680729507674949,0.05551910339468446,0.03751141164585257,6.0,0.0,6.0,0.1111111111111111,0.079541016929007,0.6918235826466906,0.0,0.0,0.07916666666666664
ransomware_rumor,vchimera+shield,10,2.222887851721589,0.5803239815248504,0.2803225528182709,0.6137814301307466,0.028080696230070975,38.0,0.0,38.0,5.363333333333333,0.9991349277351504,0.0022000000000000006,0.5710517171125067,0.09999999999999996,0.19490740740740742
ransomware_rumor,vchimera+shield,11,2.212384751859666,0.772309940378865,0.12296401496931124,0.8351775312856803,0.02338142104832814,38.0,0.0,38.0,3.144444444444445,0.9990918409008668,0.0022000000000000006,0.7209072104412625,0.0,0.2430555555555556
ransomware_rumor,vchimera+shield,12,2.671786042237933,0.766979574863321,0.13075223023850024,0.828364997102381,0.027015251800038925,38.0,0.0,38.0,3.1166666666666667,0.9997410798099746,0.0022000000000000006,0.7245492111182524,0.0,0.2555555555555556
ransomware_rumor,vchimera+shield,13,2.2350938921207297,0.7596204842823286,0.12663113195789774,0.8292419602629917,0.024824438784017806,38.0,0.0,38.0,2.477777777777778,0.9994317210001946,0.0022000000000000006,0.7251268533208705,0.0,0.262037037037037
ransomware_rumor,vchimera+shield,14,0.1532407407407407,0.1754373115122267,0.6015671387851703,0.06034794758886085,0.03789625372270999,5.0,0.0,5.0,0.16666666666666666,0.12202927936262295,0.6070131064651195,0.0,0.0,0.1532407407407407
ransomware_rumor,vchimera+shield,15,4.1507428577532615,0.7530701437186196,0.14345904668159798,0.8043408532620345,0.022445005593854355,38.0,0.0,38.0,5.724444444444445,0.999649348115201,0.0022000000000000006,0.7102113999888556,0.3600000000000001,0.23750000000000007
ransomware_rumor,vchimera+shield,16,2.3809548730198977,0.77288605255332,0.11847699521847731,0.8436135570944814,0.024292982384723365,38.0,0.0,38.0,3.1166666666666667,0.9992892519774303,0.0022000000000000006,0.7476562554130847,0.0,0.2527777777777778
ransomware_rumor,vchimera+shield,17,2.3962331129453043,0.7691896601185342,0.12666417087660117,0.8334770493163256,0.024849296569020417,38.0,0.0,38.0,3.5055555555555555,0.9995298165305793,0.0022000000000000006,0.7287170715407948,0.0,0.18750000000000003
ransomware_rumor,vchimera+shield,18,0.05555555555555555,0.16773481254350975,0.6750408928038127,0.05435066550943097,0.037382425201428225,6.0,0.0,6.0,0.05555555555555555,0.08980688999463202,0.6866333558292895,0.0,0.0,0.05555555555555555
