scenario,policy,seed,cyber_harm_auc,misbelief_auc,trust_auc,uncertainty_auc,polarization_auc,protocol_attempted,protocol_executed,shield_interventions,final_cyber_harm,final_misbelief,final_trust,exfil_risk_auc,services_down_auc,compromised_auc
ransomware_rumor,vchimera-no-targeting+shield,4,2.5971050560244326,0.5609182893374515,0.15811366093626097,0.7886184555619509,0.015157468089633119,33.0,0.0,33.0,3.144444444444445,0.8925034469368667,0.1117726275650684,0.7162767089673348,0.0,0.24351851851851855
ransomware_rumor,vchimera-no-targeting+shield,5,3.5118752518496468,0.6253884139261283,0.21101958810260388,0.6960261471222146,0.00719027248345915,29.0,0.0,29.0,5.391111111111112,0.8928653399517055,0.1117726275650684,0.6264163602683577,0.3400000000000001,0.2467592592592593
ransomware_rumor,vchimera-no-targeting+shield,6,1.7928918354561603,0.49022284032439606,0.2153103002879336,0.684855616520619,0.019954157679237024,30.0,0.0,30.0,2.7,0.9941070878360293,0.0022000000000000006,0.6156663225137429,0.0,0.14398148148148143
ransomware_rumor,vchimera-no-targeting+shield,7,0.13656345791829416,0.09669090743769825,0.6452197113235142,0.05094071386308756,0.016284646538492507,5.0,0.0,5.0,0.9288858647339948,0.06400288780084461,0.5140194154821209,0.015146689626160642,0.0,0.06435185185185184
outage_rumor,pipeline,0,1.77950185929473,0.7047480282798807,0.14945039245086278,0.7922274824076131,0.011251724226654434,137.0,137.0,0.0,2.566666666666667,0.8628276768313901,0.0022,0.6421978148309382,0.0,0.03333333333333333
outage_rumor,pipeline,1,1.829864384883239,0.7061504888072763,0.15728156574548108,0.7827950466631505,0.011076793771717443,141.0,141.0,0.0,2.666666666666667,0.8612344748960076,0.0022,0.6297363365630881,0.0,0.11111111111111113
outage_rumor,pipeline,2,0.0761111111111111,0.22401799765139976,0.5558026312638009,0.06942884338830448,0.025458800615502777,0.0,0.0,0.0,0.13333333333333333,0.18112077278368116,0.5551431567458445,0.0,0.0,0.0761111111111111
outage_rumor,pipeline,3,0.04333333333333334,0.2233898229329881,0.544340766945486,0.06929351533382704,0.015457357687757441,0.0,0.0,0.0,0.06666666666666667,0.19374018276463859,0.5449839441216597,0.0,0.0,0.04333333333333334
outage_rumor,pipeline,4,0.08111111111111113,0.2380076415031532,0.5429411398651711,0.06953000391432784,0.022120913971767898,0.0,0.0,0.0,0.13333333333333333,0.20829112628347535,0.5437433859795812,0.0,0.0,0.08111111111111113
outage_rumor,pipeline,5,2.6066659173479527,0.3846979496599598,0.13503319001532949,0.8177418706831873,0.02565346490934074,172.0,172.0,0.0,3.466666666666667,0.2989872164098609,0.0022,0.6469693563702814,0.0,0.25000000000000006
outage_rumor,pipeline,6,0.06666666666666667,0.22589860572525775,0.5531115864882729,0.06864702614936082,0.018108990420208557,0.0,0.0,0.0,0.06666666666666667,0.1984945443802263,0.5527579517480758,0.0,0.0,0.06666666666666667
outage_rumor,pipeline,7,0.06666666666666667,0.2143737599780544,0.5429927988766354,0.07205183628747945,0.023955428022062637,0.0,0.0,0.0,0.06666666666666667,0.17694014322337576,0.5437891738956517,0.0,0.0,0.06666666666666667
outage_rumor,pipeline+shield,0,1.77950185929473,0.7486421171316252,0.11563382121752566,0.8331085001526497,0.009034390519079503,120.0,0.0,52.0,2.566666666666667,0.998381465742916,0.0022,0.6421978148309382,0.0,0.03333333333333333
outage_rumor,pipeline+shield,1,1.829864384883239,0.7527316216568168,0.11666191767990623,0.8337061384496728,0.00874945497955913,122.0,0.0,53.0,2.666666666666667,0.9996302603518387,0.012533253973110068,0.6297363365630881,0.0,0.11111111111111113
outage_rumor,pipeline+shield,2,0.0761111111111111,0.22401799765139976,0.5558026312638009,0.06942884338830448,0.025458800615502777,0.0,0.0,0.0,0.13333333333333333,0.18112077278368116,0.5551431567458445,0.0,0.0,0.0761111111111111
outage_rumor,pipeline+shield,3,0.04333333333333334,0.2233898229329881,0.544340766945486,0.06929351533382704,0.015457357687757441,0.0,0.0,0.0,0.06666666666666667,0.19374018276463859,0.5449839441216597,0.0,0.0,0.04333333333333334
outage_rumor,pipeline+shield,4,0.08111111111111113,0.2380076415031532,0.5429411398651711,0.06953000391432784,0.022120913971767898,0.0,0.0,0.0,0.13333333333333333,0.20829112628347535,0.5437433859795812,0.0,0.0,0.08111111111111113
outage_rumor,pipeline+shield,5,2.387385158358019,0.7515331640604845,0.12964704688159034,0.8296100117002313,0.008437124986544057,132.0,0.0,53.0,3.1333333333333337,0.9994212770724431,0.0022,0.6546195164253622,0.0,0.2527777777777778
